id,language,review,created,voted_up,votes_up,comment_count,steam_purchase,recieved_for_free,written_during_early_access,author.num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
132138326,english,In The Top most Addictable Games Ever!!!,2023-02-03 19:07:04,True,0,0,True,False,False,6,1,61428,0,60185,2023-02-13 00:37:47
132138238,english,OG cs go <3,2023-02-03 19:05:03,True,0,0,True,False,False,30,5,5744,952,4577,2023-02-28 20:22:30
132138166,english,haaa onasini skiyla,2023-02-03 19:03:26,True,1,0,True,False,False,1,1,20880,314,19947,2023-02-19 17:47:32
132137978,english,good game,2023-02-03 18:59:44,True,0,0,True,False,False,2,1,6552,0,6151,2023-02-10 19:09:06
132137643,english,cring,2023-02-03 18:53:10,False,0,0,False,False,False,14,2,28695,636,27117,2023-02-27 19:49:11
132137620,english,like it,2023-02-03 18:52:45,True,0,0,False,False,False,85,1,2509,396,1503,2023-02-28 23:04:01
132137586,english,"cs is best
",2023-02-03 18:52:04,True,0,0,False,False,False,10,1,36958,455,36068,2023-02-28 19:38:09
132137084,english,gobbless :bulletkin:,2023-02-03 18:42:16,True,1,0,True,False,False,57,10,4097,0,4097,2023-01-31 21:26:48
132137025,english,GG,2023-02-03 18:41:19,True,0,0,False,False,False,56,2,209526,82,208398,2023-02-25 16:01:58
132137011,english,ι ηαωε βαν\,2023-02-03 18:41:03,False,0,0,False,False,False,2,1,3904,0,3897,2023-02-03 18:43:07
132137009,english,ye,2023-02-03 18:40:54,True,0,0,True,False,False,1,1,2103,0,1386,2023-02-13 17:05:53
132136911,english,cops vs crims good edition,2023-02-03 18:39:06,True,0,0,True,False,False,16,7,18611,545,15940,2023-03-01 09:17:23
132136898,english,good,2023-02-03 18:38:49,True,0,0,False,False,False,55,6,385,21,338,2023-02-21 17:48:49
132136860,english,meyby,2023-02-03 18:38:00,True,0,0,False,False,False,86,20,61711,763,60323,2023-02-24 23:50:56
132136808,english,"Ppppppp
",2023-02-03 18:37:07,True,0,0,False,False,False,3,1,22148,2643,17493,2023-02-27 11:34:07
132136760,english,Striker Count,2023-02-03 18:36:12,True,1,0,True,False,False,1,1,4618,2835,85,2023-03-01 09:14:29
132136592,english,Game is droping my iq like all girls droping me,2023-02-03 18:32:29,True,0,0,False,False,False,4,2,40763,246,38913,2023-02-28 13:58:00
132136471,english,no,2023-02-03 18:30:09,False,0,0,False,False,False,36,2,1055,0,872,2023-02-04 11:56:57
132136356,english,:P boobs,2023-02-03 18:27:30,True,1,1,True,False,False,1,1,9894,1565,3381,2023-02-27 19:28:08
132136332,english,Topic,2023-02-03 18:26:59,True,1,0,True,False,False,1,1,4451,39,3949,2023-02-19 01:08:12
132135897,english,A realy good game,2023-02-03 18:18:43,True,1,0,False,False,False,16,1,30119,58,29713,2023-02-20 19:16:45
132135547,english,"good game
",2023-02-03 18:12:45,True,1,0,False,False,False,16,4,4121,1,3310,2023-02-18 21:15:26
132135397,english,GOOD GAME,2023-02-03 18:09:28,True,0,0,False,False,False,19,1,75584,0,75584,2022-10-17 12:06:19
132135370,english,Good,2023-02-03 18:09:02,True,1,0,True,False,False,1,1,13024,5169,4168,2023-03-01 09:20:40
132135339,english,NICE GAME,2023-02-03 18:08:19,True,0,0,False,False,False,5,1,91570,9556,72777,2023-02-28 18:16:21
132135337,english,gud,2023-02-03 18:08:13,True,0,0,False,False,False,7,4,1530,796,65,2023-02-27 21:49:42
132135294,english,He's only trolling Blyat!,2023-02-03 18:07:11,True,0,0,True,False,False,106,33,3600,541,2582,2023-02-28 16:33:47
132135179,english,CS-GO is like a drug... It's reason u become Addict...And its reason to make u broke... Itna dhayan se kya padh raha h betichood..,2023-02-03 18:05:09,True,0,0,True,False,False,1,1,38699,4060,32596,2023-03-01 09:27:48
132135077,english,its a nice game,2023-02-03 18:03:25,True,0,0,True,False,False,1,1,6876,1412,4233,2023-02-25 21:49:42
132135032,english,Dont waste your life,2023-02-03 18:02:35,False,0,0,True,False,False,13,2,62668,931,60934,2023-02-28 20:41:01
132135016,english,i dont hack,2023-02-03 18:02:22,True,1,0,False,False,False,4,1,4749,61,3717,2023-02-28 18:03:14
132134834,english,"im getting bans for kicking noob players all the time 6 days 7 days so plzzzzzz let me play in peace ))
",2023-02-03 17:58:30,True,0,0,False,True,False,2,1,66419,4315,58956,2023-03-01 02:02:21
132134812,english,good game..,2023-02-03 17:58:08,True,0,0,True,False,False,1,1,15952,6464,3983,2023-02-28 23:40:33
132134748,english,This game has a very good open world and rp experience i would say this game fits everyone who likes animals,2023-02-03 17:56:45,True,0,0,True,False,False,47,5,947,0,393,2023-02-11 15:04:11
132134722,english,Nice game,2023-02-03 17:56:05,True,1,0,False,False,False,1,1,6206,1091,3588,2023-02-26 10:11:39
132134643,english,"DEAD GAME
",2023-02-03 17:54:32,True,0,0,True,False,False,1,1,5226,2920,426,2023-02-28 21:55:30
132134574,english,this game is very cool good game {gg],2023-02-03 17:53:20,True,0,0,True,False,False,1,1,18777,1898,12706,2023-02-25 19:27:26
132134306,english,The game is good :P,2023-02-03 17:47:41,True,0,0,True,False,False,6,1,16712,1010,15325,2023-02-28 15:29:54
132134291,english,"
FFUCKL YOU",2023-02-03 17:47:26,True,0,0,True,False,False,112,1,1782,0,1752,2023-02-03 18:17:46
132134085,english,nice game,2023-02-03 17:43:43,True,0,0,False,False,False,1,1,17022,1896,14267,2023-03-01 09:29:48
132134005,english,its perfect,2023-02-03 17:42:07,True,0,0,False,False,False,3,1,4280,2117,639,2023-02-28 17:43:44
132133972,english,It is great game and I like it very much,2023-02-03 17:41:28,True,0,0,False,False,False,2,1,3187,465,2692,2023-02-28 18:14:25
132133805,english,"when i play this  game, im forget all my depressions.",2023-02-03 17:38:16,True,0,0,False,False,False,25,3,1236,0,1236,2023-02-03 17:37:47
132133720,english,i like this game very cool!!!!! recomend,2023-02-03 17:36:32,True,0,0,False,False,False,2,1,1891,391,1481,2023-02-28 18:23:22
132133387,english,sidic,2023-02-03 17:30:49,True,0,0,False,False,False,16,7,374,0,304,2023-02-05 15:13:22
132133374,english,,2023-02-03 17:30:36,True,0,0,True,True,False,2,2,15147,4353,7533,2023-02-27 23:31:46
132133346,english,çoh guzel çoh,2023-02-03 17:30:02,True,0,0,False,False,False,16,10,1425,149,187,2023-02-26 08:48:46
132133206,english,yes,2023-02-03 17:27:30,True,0,0,True,False,False,27,3,36651,356,34744,2023-02-28 16:56:05
132133134,english,"russian blYAT
",2023-02-03 17:26:00,True,0,0,False,False,False,10,3,30894,71,29862,2023-02-18 11:52:00
132132903,english,Great game!,2023-02-03 17:21:07,True,0,0,False,False,False,1,1,20738,1230,18487,2023-02-26 13:11:55
132132801,english,good game hard to get a hold on and really understand the game but good,2023-02-03 17:19:21,True,0,0,True,False,False,4,2,1922,1,1784,2023-02-26 13:44:22
132132750,english,still killing it.,2023-02-03 17:18:11,True,0,0,False,False,False,50,3,1254,204,638,2023-02-27 22:56:52
132132737,english,sda,2023-02-03 17:18:02,True,0,0,True,False,False,1,1,3548,1466,694,2023-03-01 09:22:11
132132640,english,"fun
",2023-02-03 17:16:07,True,0,0,False,True,False,1,1,850,0,213,2023-02-06 08:03:52
132132415,english,"very good game
",2023-02-03 17:12:14,True,0,0,True,False,False,4,1,4128,1619,959,2023-02-28 22:36:51
132132217,english,"great shooting game
",2023-02-03 17:08:40,True,0,0,False,False,False,5,1,794,86,593,2023-02-18 20:05:58
132131683,english,Makes me cut off my balls because of anger,2023-02-03 16:59:30,True,1,0,True,False,False,8,1,36748,1456,34041,2023-02-28 22:12:59
132131626,english,its aight,2023-02-03 16:58:13,True,0,0,True,False,False,42,2,11650,496,9579,2023-02-25 04:22:55
132131547,english,"yea
",2023-02-03 16:56:45,True,0,0,False,False,False,0,1,2966,741,1835,2023-02-28 18:28:37
132131489,english,it s my favorite game!!,2023-02-03 16:55:44,True,0,0,False,False,False,5,2,3299,506,1395,2023-02-27 19:57:58
132131390,english,,2023-02-03 16:53:55,False,0,0,False,False,False,101,5,2574,0,2574,2023-02-03 16:53:23
132131273,english,way better maps than valorant,2023-02-03 16:51:33,True,0,0,True,False,False,108,1,76185,6047,65068,2023-03-01 05:04:02
132131030,english,mantap mantapan,2023-02-03 16:47:32,True,0,1,True,True,False,1,1,4837,419,3822,2023-02-24 17:33:49
132131024,english,very good,2023-02-03 16:47:26,True,0,0,True,False,False,3,1,23992,5714,13260,2023-02-28 22:25:37
132131009,english,Very good! you just need to commit to learning everything,2023-02-03 16:47:09,True,0,0,True,True,False,26,4,9649,2734,4514,2023-02-26 23:36:44
132130965,english,just play this game,2023-02-03 16:46:24,True,0,0,False,False,False,0,1,17556,0,17546,2023-02-03 16:48:40
132130785,english,A nice game for you that like shooting games,2023-02-03 16:42:53,True,0,0,True,True,False,6,2,5099,2011,1684,2023-02-28 21:23:21
132130661,english,ada,2023-02-03 16:40:18,True,0,0,False,False,False,0,1,23136,0,23122,2023-02-06 14:55:09
132130498,english,Milk,2023-02-03 16:37:18,True,0,0,False,False,False,2,1,5294,3553,644,2023-02-28 19:29:56
132130406,english,eeweqeqwewq,2023-02-03 16:35:31,True,0,0,False,False,False,22,3,1495,10,935,2023-02-16 14:26:01
132130353,english,Rush B,2023-02-03 16:34:30,True,0,0,True,False,False,3,1,4610,346,3876,2023-02-28 18:45:17
132130272,english,goof,2023-02-03 16:32:52,True,0,0,False,False,False,3,2,2005,0,2000,2023-02-05 20:51:45
132130055,english,nice,2023-02-03 16:29:09,True,1,0,True,False,False,1,1,3163,1066,512,2023-02-28 21:04:24
132129804,english,Помогает узнать кто твой отец,2023-02-03 16:25:07,True,0,0,True,False,False,21,13,11236,1885,8135,2023-03-01 02:19:13
132129586,english,great if you want to learn russian (also brings something to increase the desire to drink bleach),2023-02-03 16:20:15,True,1,0,True,False,False,1,1,38850,1066,37784,2023-02-22 23:07:35
132129569,english,Good stuff,2023-02-03 16:19:59,True,0,0,True,False,False,40,1,8246,2404,3414,2023-03-01 06:15:20
132129533,english,average game.,2023-02-03 16:19:20,True,0,0,True,False,False,0,1,15935,0,15834,2023-02-03 23:35:24
132129287,english,fun as fuck but community if fucking weird,2023-02-03 16:14:17,True,0,0,True,False,False,38,2,8474,16,8457,2023-02-17 14:33:30
132129051,english,This game gave me aids,2023-02-03 16:09:54,True,0,0,True,False,False,12,6,5700,461,4520,2023-02-28 17:35:45
132129042,english,no,2023-02-03 16:09:43,True,1,0,False,False,False,14,2,62760,593,61159,2023-02-27 09:45:55
132128993,english,ONE OF THE BEST GAMES TO PLAY ON PC !,2023-02-03 16:08:54,True,0,0,False,True,False,3,1,17985,2452,13826,2023-02-28 22:57:27
132128943,english,click heads and win :P,2023-02-03 16:08:02,True,0,0,True,False,False,1,1,61940,1348,58751,2023-03-01 03:40:29
132128929,english,best game ever. i recommend it :),2023-02-03 16:07:53,True,1,0,True,False,False,54,1,10872,692,8871,2023-02-26 19:44:20
132128913,english,"bunch of grifers and toxic russian 10years old,mm should me reworked to be honestly!",2023-02-03 16:07:42,False,0,0,True,False,False,1,1,71846,1916,67932,2023-02-26 12:50:23
132128798,english,"good
",2023-02-03 16:04:59,True,0,0,False,False,False,10,3,1264,97,1019,2023-02-27 18:22:02
132128766,english,"Na 2 kg mäsa potrebujeme

- 1 - 2 citróny, 1 l bieleho vína, soľ, štipku tymianu, 2 bobkové listy, 5 guličiek celého čierneho korenia,   ¼ l olivového oleja.

Do hlbokej misy nalejeme víno, šťavu z citrónov a pridáme korenie. Do tejto marinády naložíme na 2 až 4 dni očistenú zverinu a zaťažíme, aby bolo mäso ponoroné.
Po vybratí mäso potrieme olejom a prudko opečieme za podlievania marinádou s korením. (Na 1 kg počítame asi 1 hodinu.)

Upečené mäso naporcujeme a polejeme šťavou. Touto šťavou sa polieva na tanieri len mäso, nie príloha.

Príloha: knedľa, alebo zemiaky",2023-02-03 16:04:24,True,0,0,False,False,False,3,1,6185,3609,900,2023-02-28 22:57:51
132128657,english,love the game,2023-02-03 16:02:20,True,0,0,True,False,False,5,1,16520,2858,11515,2023-02-28 21:47:08
132128513,english,Most enjoyable game in the last 10 years 👍,2023-02-03 15:59:43,True,0,0,False,False,False,4,1,22970,124,22637,2023-02-28 00:32:00
132128494,english,I REALLY LIKE IT IT's GREAT,2023-02-03 15:59:19,True,0,0,False,True,False,0,1,1983,0,1327,2023-02-13 19:55:11
132127870,english,Russian,2023-02-03 15:47:52,False,0,0,True,False,False,2,1,58022,1471,55499,2023-02-27 20:02:49
132127654,english,racial slurs,2023-02-03 15:44:03,True,0,0,False,True,False,9,1,4276,136,3998,2023-03-01 08:07:09
132127328,english,very good game better with prime,2023-02-03 15:38:16,True,0,0,False,False,False,6,2,4015,451,3454,2023-02-20 23:09:28
132127185,english,垃圾游戏,2023-02-03 15:35:26,True,0,0,True,False,False,7,1,52855,2428,48007,2023-02-27 14:48:19
132127144,english,geras ir blogas,2023-02-03 15:34:38,True,0,0,False,False,False,0,1,55579,532,53824,2023-02-27 18:35:31
132127024,english,Very Good Very Nice,2023-02-03 15:32:28,True,0,0,True,False,False,7,1,18603,1937,12970,2023-02-28 16:44:29
132126982,english,"Absolute shit new player experience and hackerfest, it was better when it was paid, alteast this had discount prices, now it feels overpriced with respect to what u get.",2023-02-03 15:31:42,False,0,0,False,False,False,9,3,774,0,774,2023-02-02 10:19:19
132126936,english,game gud,2023-02-03 15:30:55,True,1,0,True,False,False,39,3,45902,504,44341,2023-02-28 14:29:13
132126916,english,.,2023-02-03 15:30:31,False,0,0,False,False,False,60,5,528,0,528,2023-02-03 15:28:39
132126846,english,AWD AWD,2023-02-03 15:29:19,True,0,0,True,False,False,7,2,139030,47,138928,2023-02-21 08:03:00
132126772,english,nice very,2023-02-03 15:27:59,True,1,0,True,False,False,1,1,4380,2300,704,2023-02-28 22:30:04
132126730,english,"ngh e nebun, nr1",2023-02-03 15:27:20,True,0,0,True,False,False,1,1,24717,5479,15934,2023-02-28 22:10:15
132126511,english,i luike the game but russians zajibal,2023-02-03 15:23:20,True,0,0,False,False,False,2,1,2759,0,2622,2023-02-04 00:50:35
132126482,english,ugly terrorist man molested me,2023-02-03 15:22:48,True,0,0,False,False,False,12,8,26679,993,26332,2023-02-28 20:00:30
132126441,english,great game,2023-02-03 15:22:08,True,0,0,False,False,False,63,2,104717,1659,101368,2023-03-01 06:23:27
132126348,english,Khway Game,2023-02-03 15:20:06,False,0,0,True,False,False,2,1,16546,3374,11108,2023-02-28 18:46:06
132126172,english,Very Good Game! Recommend IT For Anyone,2023-02-03 15:16:38,True,0,0,True,False,False,65,1,57532,6117,41016,2023-02-28 11:08:08
132125692,english,trash LEM,2023-02-03 15:06:47,True,0,0,True,False,False,12,1,73826,4790,63101,2023-02-28 18:23:16
132125647,english,goosd,2023-02-03 15:05:59,True,0,0,True,False,False,1,1,59581,1335,51862,2023-02-23 12:40:46
132125431,english,"⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄
⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄⠄⠄⠄⢹⣿⣿⣿⣿⣿⣿⣿⣿⠁⠄
⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠄⠄⠄⠄⠄⠸⣿⣿⣿⣿⣿⡿⢟⣣⣀









I wonder how many likes/awards this will get compared to the reviews that I actually put some thought & effort into",2023-02-03 15:01:25,True,1,0,True,False,False,44,23,883,0,883,2019-02-20 16:31:13
132125321,english,best,2023-02-03 14:58:51,True,0,0,False,False,False,11,1,1168,25,904,2023-02-28 10:09:35
132125049,english,очень крутая игра,2023-02-03 14:53:32,True,0,0,True,False,False,2,1,2045,777,339,2023-02-28 17:34:59
132124912,english,"Ah,sta reci koju posluku porati, poslati kome saljem poruku onima koji vide a ne cuju saljem poruku onima koji slusaju  a ne vide izvinite ovo morate u montazi zavrsit koji gledaju a ne cuju  a ne vide, saljem poruku onima koji slusaju a ne cuju",2023-02-03 14:50:45,True,0,0,False,False,False,16,6,43032,3,43008,2023-02-19 15:29:16
132124370,english,You are going to be salty:),2023-02-03 14:39:08,False,0,0,True,False,False,89,1,46795,1747,42705,2023-02-28 23:02:44
132124236,english,kak game,2023-02-03 14:36:25,False,0,0,True,False,False,2,1,14271,4749,7189,2023-02-21 19:23:42
132124001,english,yes,2023-02-03 14:30:59,True,0,0,False,False,False,5,2,872,87,574,2023-02-21 04:21:24
132123645,english,The community is so nice,2023-02-03 14:23:44,True,0,0,True,False,False,9,2,738,239,195,2023-02-25 23:36:15
132123439,english,Very good game,2023-02-03 14:19:49,True,0,0,True,False,False,2,1,1752,69,1385,2023-02-24 13:31:25
132123433,english,cool,2023-02-03 14:19:41,True,0,0,True,False,False,2,1,6026,0,5978,2023-02-03 15:07:17
132123416,english,"love CSGO good game
",2023-02-03 14:19:23,True,0,0,False,False,False,5,4,1980,145,929,2023-02-27 08:43:09
132123378,english,very good game and good skins,2023-02-03 14:18:35,True,0,0,True,False,False,1,1,8158,3443,2486,2023-02-28 21:15:57
132123283,english,is a good game,2023-02-03 14:16:37,True,0,0,False,False,False,4,1,3887,582,3113,2023-02-28 21:12:06
132123176,english,"Pusing njir gw klo main game ini... tapi gapapa, kalau gaada temen masih ada bot menemani anda.",2023-02-03 14:14:34,True,0,0,False,False,False,21,8,10312,0,10312,2023-01-22 17:10:32
132123149,english,"like valorant but i get to keep my testosterone after playing
",2023-02-03 14:13:56,True,0,0,True,False,False,99,3,9813,1049,7761,2023-02-28 11:07:08
132123130,english,Loved It.....,2023-02-03 14:13:38,True,0,0,True,True,False,1,1,66101,8,66079,2023-02-24 14:13:42
132122840,english,The russian voices live in my head,2023-02-03 14:07:34,True,0,0,True,False,False,1,1,4647,0,4462,2023-02-06 15:32:44
132122630,english,sometimes makes me smack the sh*t out of my desk,2023-02-03 14:03:09,True,0,0,True,False,False,20,1,135208,4,133255,2023-02-27 19:31:39
132122451,english,very coooooooooooooooooooooooooooooooool,2023-02-03 13:59:13,True,0,0,True,False,False,2,1,6778,20,6315,2023-02-23 14:11:32
132122326,english,"Probably the worst game imaginable to play if you just want to chill. It burned half my brain cells to crisp, made me broke and got me a PTSD from picking mid. Recommended :)",2023-02-03 13:56:08,True,0,0,True,False,False,5,1,14375,2405,9836,2023-02-28 22:52:58
132122283,english,"who tf needs gf when you can have 18 loose streak in lobby full of russians :) 
p.s I love it",2023-02-03 13:55:08,True,0,0,True,False,False,8,1,1881,793,428,2023-02-28 13:40:59
132122240,english,Bad game,2023-02-03 13:54:12,False,0,0,True,False,False,71,3,173638,3379,169804,2023-02-28 01:30:47
132122105,english,"So logical, that when i kick a shitty player in my team, i get a fucking 1 week cooldown for it. Game system is ass and this shit happened to me 3 times.",2023-02-03 13:51:13,False,0,0,True,False,False,50,6,4956,268,3540,2023-02-24 14:22:20
132122088,english,Go brrr i played only this game for 2 months,2023-02-03 13:50:55,True,0,0,False,False,False,4,2,1902,67,1647,2023-02-23 09:08:54
132121916,english,This game never Get old :),2023-02-03 13:47:08,True,0,0,True,True,False,66,5,5248,289,4064,2023-02-22 19:24:39
132121850,english,gg,2023-02-03 13:45:53,True,0,0,False,False,False,4,1,14372,62,14013,2023-02-18 14:43:14
132121844,english,good,2023-02-03 13:45:47,True,0,0,False,False,False,1,1,1327,0,1083,2023-02-12 10:35:11
132121779,english,ll,2023-02-03 13:44:26,True,0,0,False,False,False,1,1,17317,0,17021,2023-02-04 18:51:54
132121757,english,"Waste of time, and money because you could be putting the same time into making yourself better",2023-02-03 13:43:56,False,0,0,True,False,False,6,1,13053,3081,9035,2023-02-28 17:42:27
132121542,english,Valorant's racist uncle,2023-02-03 13:39:22,True,0,0,True,False,False,146,23,81365,0,81365,2022-12-13 22:29:27
132121482,english,sdas,2023-02-03 13:38:04,True,0,0,False,False,False,11,4,428,0,428,2023-02-03 13:38:00
132121419,english,https://steamcommunity.com/tradeoffer/new/?partner=1292064374&token=lMFnhYc1,2023-02-03 13:36:44,True,0,0,True,False,False,649,4,11559,1707,7568,2023-03-01 03:19:25
132121417,english,funny pew pew game,2023-02-03 13:36:41,True,0,0,False,False,False,8,8,203,0,203,2023-01-28 07:15:27
132121369,english,.,2023-02-03 13:35:44,True,0,0,True,False,False,13,1,16034,76,15197,2023-02-25 19:03:36
132121307,english,`.,2023-02-03 13:34:11,False,0,0,True,False,False,16,2,33023,716,31463,2023-02-28 09:42:45
132121143,english,very good game for poeple who like guns or just  wanna play with friends.,2023-02-03 13:30:35,True,0,0,True,False,False,1,1,7210,2423,2807,2023-02-28 22:58:13
132121076,english,Very good but get mental retardation,2023-02-03 13:29:04,True,0,0,False,False,False,5,1,13994,827,12745,2023-02-28 21:10:51
132121038,english,nice,2023-02-03 13:28:15,True,0,0,False,False,False,6,4,782,67,343,2023-03-01 08:40:58
132120973,english,very good game. play it if you want to hate yourself,2023-02-03 13:26:44,True,0,0,False,False,False,6,1,27749,995,25850,2023-02-27 16:52:58
132120914,english,"dont care
",2023-02-03 13:25:33,True,0,0,False,False,False,8,4,2067,0,1942,2023-02-05 16:01:53
132120890,english,"Newbies in CSGO: Wow, this game is looking so fun in its video and photo. Let me download it and play it.

The players who played  CSGO 10 years (not me): ...Why I play this game, this game always playing me, giving cheaters and trashtalkers. Although it teachs me russian, let me learn another language, and I know that is good but I'm lazy. I just waste that!!!",2023-02-03 13:24:59,True,0,0,True,False,False,2,1,5455,2669,1931,2023-03-01 07:29:39
132120878,english,"full of cheaters , dont play this game",2023-02-03 13:24:45,False,1,0,True,False,False,2,1,58124,2452,51024,2023-02-26 16:32:32
132120823,english,veru good game,2023-02-03 13:23:33,True,0,0,True,False,False,2,1,3506,1429,270,2023-02-27 22:59:58
132120735,english,This is a very good fun game just need to keep a cool head and know how to enjoy the gameplay and you will have an amazing experience,2023-02-03 13:21:21,True,1,0,False,False,False,20,1,9443,2899,2107,2023-02-28 14:00:48
132120706,english,if it wasnt for the long ass queue it be good,2023-02-03 13:20:54,True,0,0,True,False,False,1,1,4917,0,1356,2023-02-07 21:02:01
132120604,english,"fuck vac 
",2023-02-03 13:18:52,False,0,0,True,False,False,18,5,3458,0,3458,2023-01-29 11:11:12
132120283,english,ghg,2023-02-03 13:11:12,True,0,0,True,False,False,2,1,56342,1427,53570,2023-02-28 21:22:35
132120201,english,amazing game,2023-02-03 13:09:15,True,0,0,True,False,False,1,1,22367,642,21372,2023-02-28 15:11:42
132120168,english,.,2023-02-03 13:08:34,True,0,0,False,False,False,4,2,19073,222,18336,2023-02-28 21:08:48
132119966,english,pew pew,2023-02-03 13:03:24,True,2,0,False,False,False,6,5,298,0,298,2023-02-02 12:57:34
132119866,english,yes,2023-02-03 13:01:26,True,0,0,True,False,False,3,1,14396,166,13206,2023-02-28 20:08:28
132119800,english,"CSGO is a good game, except those hacking make the game not be fun more",2023-02-03 13:00:05,True,0,0,True,False,False,1,1,6540,127,5059,2023-02-19 08:15:59
132119794,english,"Better than valofemboy
",2023-02-03 13:00:01,True,1,0,False,True,False,43,1,15064,633,13047,2023-02-28 18:44:07
132119790,english,fun games,2023-02-03 12:59:52,True,0,0,False,True,False,24,9,1274,408,438,2023-03-01 00:32:05
132119678,english,good,2023-02-03 12:57:28,True,0,0,False,False,False,4,3,322,16,306,2023-02-28 09:41:12
132119656,english,okey lah daripada tak ada,2023-02-03 12:57:05,True,0,0,False,False,False,16,1,11538,20,10966,2023-02-17 16:35:04
132119651,english,AMboutakum,2023-02-03 12:57:00,True,0,0,True,False,False,7,1,1110,0,712,2023-02-08 08:09:13
132119648,english,נה,2023-02-03 12:56:56,True,0,0,False,False,False,8,2,7378,805,5968,2023-02-25 12:02:42
132119466,english,"update minimum requirements to fit the ""learn Russian"" category",2023-02-03 12:52:50,True,2,0,False,False,False,41,6,13254,1294,10912,2023-02-28 20:31:13
132119436,english,ruski,2023-02-03 12:52:22,True,0,0,True,False,False,15,2,23224,21,22799,2023-02-25 21:54:19
132119367,english,gay game,2023-02-03 12:50:23,False,0,0,True,False,False,14,1,22018,1557,18000,2023-02-28 22:48:52
132119335,english,Good,2023-02-03 12:49:27,True,0,0,True,False,False,17,1,11701,1253,10236,2023-02-26 10:52:27
132119298,english,all time classic self regret,2023-02-03 12:48:27,True,0,0,False,False,False,4,4,29156,0,29140,2023-02-03 13:10:49
132119249,english,okay but a lot of hacker,2023-02-03 12:46:50,True,0,0,False,False,False,1,1,52075,3708,46115,2023-02-28 18:11:47
132119240,english,"very nice and fun, good for a break",2023-02-03 12:46:42,True,0,0,False,False,False,7,3,314,4,203,2023-02-25 12:16:16
132119186,english,very good,2023-02-03 12:45:23,True,0,0,False,False,False,1,1,6881,530,5103,2023-02-28 21:05:39
132119069,english,"Nice
",2023-02-03 12:42:25,True,0,0,True,False,False,4,1,96325,0,96219,2023-02-03 15:12:55
132118929,english,verry good game,2023-02-03 12:38:50,True,0,0,True,False,False,1,2,11754,0,9609,2023-02-13 22:52:50
132118199,english,"If you have many friends or even family members that enjoy playing games, this game worth to play with them. It's enjoyable and playable with low budget PC.",2023-02-03 12:19:58,True,0,0,True,False,False,11,2,6591,1926,3186,2023-02-28 16:11:17
132118058,english,"waste your life away you must. 
- yoda",2023-02-03 12:16:22,True,0,0,False,True,False,7,10,832,0,808,2023-02-03 12:39:54
132118013,english,best game,2023-02-03 12:15:20,True,0,0,True,False,False,2,1,63996,1484,61333,2023-03-01 06:34:50
132117973,english,Nice game,2023-02-03 12:14:20,True,0,0,True,False,False,11,1,9838,541,8379,2023-02-28 17:45:53
132117941,english,no,2023-02-03 12:13:21,False,0,0,False,False,False,21,3,66435,452,65950,2023-02-28 17:28:55
132117731,english,gg,2023-02-03 12:08:01,True,0,0,True,False,False,3,1,29375,1353,26040,2023-02-28 22:29:14
132117729,english,| think i'm starting to like this game,2023-02-03 12:07:57,True,0,0,False,False,False,65,8,136994,2245,132146,2023-03-01 00:55:54
132117709,english,very good game,2023-02-03 12:07:30,True,0,0,True,False,False,44,1,5066,1035,2960,2023-02-28 14:24:04
132117670,english,great but needs better graphicss,2023-02-03 12:06:35,True,0,0,False,True,False,1,2,4427,1250,1937,2023-02-27 15:18:22
132117632,english,I like CSGO but I still can't aim,2023-02-03 12:05:40,True,0,0,False,False,False,24,2,15847,12,15124,2023-02-21 17:44:20
